month,customer_id,product,compute_hours,gpu_hours,storage_tb_avg,egress_tb,active_projects,active_users
2025-02-01,CUST-0082,compute_standard,5997.97,0.00,0.00,0.00,8,31
2025-02-01,CUST-0082,gpu_a100,0.00,988.23,0.00,0.00,4,42
2025-02-01,CUST-0082,object_storage,0.00,0.00,243.99,0.00,9,28
2025-02-01,CUST-0082,network_egress,0.00,0.00,0.00,27.80,8,54
2025-03-01,CUST-0082,compute_standard,4813.79,0.00,0.00,0.00,8,43
2025-03-01,CUST-0082,gpu_a100,0.00,657.92,0.00,0.00,9,34
2025-03-01,CUST-0082,object_storage,0.00,0.00,291.63,0.00,9,35
2025-03-01,CUST-0082,network_egress,0.00,0.00,0.00,25.88,7,36
2025-04-01,CUST-0082,compute_standard,4979.32,0.00,0.00,0.00,5,38
2025-04-01,CUST-0082,gpu_a100,0.00,719.88,0.00,0.00,6,55
2025-04-01,CUST-0082,object_storage,0.00,0.00,265.91,0.00,6,38
2025-04-01,CUST-0082,network_egress,0.00,0.00,0.00,32.22,8,32
2025-05-01,CUST-0082,compute_standard,6540.62,0.00,0.00,0.00,4,31
2025-05-01,CUST-0082,gpu_a100,0.00,1128.80,0.00,0.00,4,60
2025-05-01,CUST-0082,object_storage,0.00,0.00,309.57,0.00,4,28
2025-05-01,CUST-0082,network_egress,0.00,0.00,0.00,29.44,7,47
2025-06-01,CUST-0082,compute_standard,6376.97,0.00,0.00,0.00,5,48
2025-06-01,CUST-0082,gpu_a100,0.00,1195.02,0.00,0.00,4,45
2025-06-01,CUST-0082,object_storage,0.00,0.00,301.68,0.00,6,47
2025-06-01,CUST-0082,network_egress,0.00,0.00,0.00,29.36,6,37
2025-07-01,CUST-0082,compute_standard,6897.50,0.00,0.00,0.00,6,25
2025-07-01,CUST-0082,gpu_a100,0.00,1230.67,0.00,0.00,9,49
2025-07-01,CUST-0082,object_storage,0.00,0.00,286.83,0.00,9,37
2025-07-01,CUST-0082,network_egress,0.00,0.00,0.00,39.43,6,45
2025-08-01,CUST-0082,compute_standard,8147.61,0.00,0.00,0.00,6,39
2025-08-01,CUST-0082,gpu_a100,0.00,1179.14,0.00,0.00,7,59
2025-08-01,CUST-0082,object_storage,0.00,0.00,343.45,0.00,8,53
2025-08-01,CUST-0082,network_egress,0.00,0.00,0.00,37.80,9,25
2025-09-01,CUST-0082,compute_standard,9791.96,0.00,0.00,0.00,9,49
2025-09-01,CUST-0082,gpu_a100,0.00,1282.35,0.00,0.00,2,33
2025-09-01,CUST-0082,object_storage,0.00,0.00,337.25,0.00,8,54
2025-09-01,CUST-0082,network_egress,0.00,0.00,0.00,39.49,8,38
2025-10-01,CUST-0082,compute_standard,9220.23,0.00,0.00,0.00,6,50
2025-10-01,CUST-0082,gpu_accelerated,0.00,1977.84,0.00,0.00,7,43
2025-10-01,CUST-0082,object_storage,0.00,0.00,305.01,0.00,8,40
2025-10-01,CUST-0082,network_egress,0.00,0.00,0.00,44.92,8,29
2025-11-01,CUST-0082,compute_standard,9870.06,0.00,0.00,0.00,6,34
2025-11-01,CUST-0082,gpu_accelerated,0.00,1230.28,0.00,0.00,8,35
2025-11-01,CUST-0082,object_storage,0.00,0.00,337.08,0.00,9,52
2025-11-01,CUST-0082,network_egress,0.00,0.00,0.00,54.46,5,52
2025-12-01,CUST-0082,compute_standard,10024.60,0.00,0.00,0.00,5,39
2025-12-01,CUST-0082,gpu_accelerated,0.00,1974.38,0.00,0.00,10,52
2025-12-01,CUST-0082,object_storage,0.00,0.00,362.10,0.00,9,39
2025-12-01,CUST-0082,network_egress,0.00,0.00,0.00,46.29,7,50
2026-01-01,CUST-0082,compute_standard,8156.14,0.00,0.00,0.00,8,39
2026-01-01,CUST-0082,gpu_accelerated,0.00,2180.87,0.00,0.00,8,30
2026-01-01,CUST-0082,object_storage,0.00,0.00,368.27,0.00,6,44
2026-01-01,CUST-0082,network_egress,0.00,0.00,0.00,49.21,9,54
2026-02-01,CUST-0082,compute_standard,9438.34,0.00,0.00,0.00,6,45
2026-02-01,CUST-0082,gpu_accelerated,0.00,1436.47,0.00,0.00,8,40
2026-02-01,CUST-0082,object_storage,0.00,0.00,378.22,0.00,4,41
2026-02-01,CUST-0082,network_egress,0.00,0.00,0.00,52.63,6,48
2026-03-01,CUST-0082,compute_standard,13931.53,0.00,0.00,0.00,5,46
2026-03-01,CUST-0082,gpu_accelerated,0.00,2676.30,0.00,0.00,5,30
2026-03-01,CUST-0082,object_storage,0.00,0.00,367.57,0.00,7,54
2026-03-01,CUST-0082,network_egress,0.00,0.00,0.00,61.86,7,44
2026-04-01,CUST-0082,compute_standard,14738.45,0.00,0.00,0.00,5,45
2026-04-01,CUST-0082,gpu_accelerated,0.00,1924.46,0.00,0.00,5,54
2026-04-01,CUST-0082,object_storage,0.00,0.00,410.90,0.00,6,40
2026-04-01,CUST-0082,network_egress,0.00,0.00,0.00,52.46,3,44
2026-05-01,CUST-0082,compute_standard,14462.24,0.00,0.00,0.00,6,46
2026-05-01,CUST-0082,gpu_accelerated,0.00,2455.24,0.00,0.00,9,41
2026-05-01,CUST-0082,object_storage,0.00,0.00,424.16,0.00,9,45
2026-05-01,CUST-0082,network_egress,0.00,0.00,0.00,58.56,6,44
2024-05-01,CUST-0083,compute_standard,14095.21,0.00,0.00,0.00,6,31
2024-05-01,CUST-0083,gpu_a100,0.00,218.85,0.00,0.00,10,60
2024-05-01,CUST-0083,object_storage,0.00,0.00,98.79,0.00,6,54
2024-05-01,CUST-0083,network_egress,0.00,0.00,0.00,55.75,10,28
2024-06-01,CUST-0083,compute_standard,11057.99,0.00,0.00,0.00,10,42
2024-06-01,CUST-0083,gpu_a100,0.00,250.25,0.00,0.00,7,45
2024-06-01,CUST-0083,object_storage,0.00,0.00,109.93,0.00,5,27
2024-06-01,CUST-0083,network_egress,0.00,0.00,0.00,58.45,5,38
2024-07-01,CUST-0083,compute_standard,14634.05,0.00,0.00,0.00,7,47
2024-07-01,CUST-0083,gpu_a100,0.00,382.93,0.00,0.00,3,29
2024-07-01,CUST-0083,object_storage,0.00,0.00,99.19,0.00,8,39
2024-07-01,CUST-0083,network_egress,0.00,0.00,0.00,67.05,7,41
2024-08-01,CUST-0083,compute_standard,12259.16,0.00,0.00,0.00,6,57
2024-08-01,CUST-0083,gpu_a100,0.00,262.99,0.00,0.00,12,34
2024-08-01,CUST-0083,object_storage,0.00,0.00,106.24,0.00,8,68
2024-08-01,CUST-0083,network_egress,0.00,0.00,0.00,73.80,8,27
2024-09-01,CUST-0083,compute_standard,12482.00,0.00,0.00,0.00,9,54
2024-09-01,CUST-0083,gpu_a100,0.00,373.94,0.00,0.00,2,30
2024-09-01,CUST-0083,object_storage,0.00,0.00,101.96,0.00,6,34
2024-09-01,CUST-0083,network_egress,0.00,0.00,0.00,75.81,8,43
2024-10-01,CUST-0083,compute_standard,12702.32,0.00,0.00,0.00,6,23
2024-10-01,CUST-0083,gpu_a100,0.00,272.48,0.00,0.00,7,49
2024-10-01,CUST-0083,object_storage,0.00,0.00,108.28,0.00,6,42
2024-10-01,CUST-0083,network_egress,0.00,0.00,0.00,62.06,9,45
2024-11-01,CUST-0083,compute_standard,13279.26,0.00,0.00,0.00,8,38
2024-11-01,CUST-0083,gpu_a100,0.00,323.90,0.00,0.00,3,40
2024-11-01,CUST-0083,object_storage,0.00,0.00,121.24,0.00,9,35
2024-11-01,CUST-0083,network_egress,0.00,0.00,0.00,66.54,6,34
2024-12-01,CUST-0083,compute_standard,16647.37,0.00,0.00,0.00,7,33
2024-12-01,CUST-0083,gpu_a100,0.00,530.94,0.00,0.00,6,27
2024-12-01,CUST-0083,object_storage,0.00,0.00,106.16,0.00,4,60
2024-12-01,CUST-0083,network_egress,0.00,0.00,0.00,72.85,6,46
2025-01-01,CUST-0083,compute_standard,12933.91,0.00,0.00,0.00,5,48
2025-01-01,CUST-0083,gpu_a100,0.00,392.43,0.00,0.00,2,26
2025-01-01,CUST-0083,object_storage,0.00,0.00,114.46,0.00,5,40
2025-01-01,CUST-0083,network_egress,0.00,0.00,0.00,70.47,7,42
2025-02-01,CUST-0083,compute_standard,19181.86,0.00,0.00,0.00,7,62
2025-02-01,CUST-0083,gpu_a100,0.00,342.78,0.00,0.00,5,47
2025-02-01,CUST-0083,object_storage,0.00,0.00,123.25,0.00,8,33
2025-02-01,CUST-0083,network_egress,0.00,0.00,0.00,95.53,8,42
2025-03-01,CUST-0083,compute_standard,15809.22,0.00,0.00,0.00,7,40
2025-03-01,CUST-0083,gpu_a100,0.00,388.45,0.00,0.00,8,42
2025-03-01,CUST-0083,object_storage,0.00,0.00,133.05,0.00,9,62
2025-03-01,CUST-0083,network_egress,0.00,0.00,0.00,86.35,9,46
2025-04-01,CUST-0083,compute_standard,16709.47,0.00,0.00,0.00,6,44
2025-04-01,CUST-0083,gpu_a100,0.00,409.52,0.00,0.00,7,44
2025-04-01,CUST-0083,object_storage,0.00,0.00,114.54,0.00,9,51
2025-04-01,CUST-0083,network_egress,0.00,0.00,0.00,98.40,5,47
2025-05-01,CUST-0083,compute_standard,18683.45,0.00,0.00,0.00,8,33
2025-05-01,CUST-0083,gpu_a100,0.00,552.90,0.00,0.00,9,37
2025-05-01,CUST-0083,object_storage,0.00,0.00,133.04,0.00,9,50
2025-05-01,CUST-0083,network_egress,0.00,0.00,0.00,83.72,4,29
2025-06-01,CUST-0083,compute_standard,18144.53,0.00,0.00,0.00,5,36
2025-06-01,CUST-0083,gpu_a100,0.00,742.11,0.00,0.00,6,46
2025-06-01,CUST-0083,object_storage,0.00,0.00,128.05,0.00,10,52
2025-06-01,CUST-0083,network_egress,0.00,0.00,0.00,99.64,9,27
2025-07-01,CUST-0083,compute_standard,17571.50,0.00,0.00,0.00,7,56
2025-07-01,CUST-0083,gpu_a100,0.00,506.63,0.00,0.00,9,38
2025-07-01,CUST-0083,object_storage,0.00,0.00,130.90,0.00,6,36
2025-07-01,CUST-0083,network_egress,0.00,0.00,0.00,108.84,8,30
2025-08-01,CUST-0083,compute_standard,18469.33,0.00,0.00,0.00,7,40
2025-08-01,CUST-0083,gpu_a100,0.00,709.34,0.00,0.00,8,55
2025-08-01,CUST-0083,object_storage,0.00,0.00,140.28,0.00,5,47
2025-08-01,CUST-0083,network_egress,0.00,0.00,0.00,108.77,8,33
2025-09-01,CUST-0083,compute_standard,25161.75,0.00,0.00,0.00,6,48
2025-09-01,CUST-0083,gpu_a100,0.00,683.01,0.00,0.00,7,42
2025-09-01,CUST-0083,object_storage,0.00,0.00,134.42,0.00,6,36
2025-09-01,CUST-0083,network_egress,0.00,0.00,0.00,88.63,8,20
2025-10-01,CUST-0083,compute_standard,20933.60,0.00,0.00,0.00,7,46
2025-10-01,CUST-0083,gpu_accelerated,0.00,679.31,0.00,0.00,7,37
2025-10-01,CUST-0083,object_storage,0.00,0.00,144.90,0.00,6,36
2025-10-01,CUST-0083,network_egress,0.00,0.00,0.00,101.84,6,55
2025-11-01,CUST-0083,compute_standard,21965.18,0.00,0.00,0.00,11,49
2025-11-01,CUST-0083,gpu_accelerated,0.00,531.84,0.00,0.00,8,34
2025-11-01,CUST-0083,object_storage,0.00,0.00,141.79,0.00,5,36
2025-11-01,CUST-0083,network_egress,0.00,0.00,0.00,139.69,8,36
2025-12-01,CUST-0083,compute_standard,23290.67,0.00,0.00,0.00,8,39
2025-12-01,CUST-0083,gpu_accelerated,0.00,619.41,0.00,0.00,9,43
2025-12-01,CUST-0083,object_storage,0.00,0.00,146.04,0.00,6,44
2025-12-01,CUST-0083,network_egress,0.00,0.00,0.00,130.01,11,33
2026-01-01,CUST-0083,compute_standard,21730.36,0.00,0.00,0.00,7,61
2026-01-01,CUST-0083,gpu_accelerated,0.00,1017.51,0.00,0.00,7,31
2026-01-01,CUST-0083,object_storage,0.00,0.00,138.69,0.00,6,40
2026-01-01,CUST-0083,network_egress,0.00,0.00,0.00,112.00,8,29
2026-02-01,CUST-0083,compute_standard,26408.23,0.00,0.00,0.00,5,50
2026-02-01,CUST-0083,gpu_accelerated,0.00,641.39,0.00,0.00,9,41
2026-02-01,CUST-0083,object_storage,0.00,0.00,152.89,0.00,6,38
2026-02-01,CUST-0083,network_egress,0.00,0.00,0.00,162.28,8,48
2026-03-01,CUST-0083,compute_standard,32515.09,0.00,0.00,0.00,5,55
2026-03-01,CUST-0083,gpu_accelerated,0.00,1111.11,0.00,0.00,4,49
2026-03-01,CUST-0083,object_storage,0.00,0.00,175.74,0.00,9,32
2026-03-01,CUST-0083,network_egress,0.00,0.00,0.00,127.11,6,59
2026-04-01,CUST-0083,compute_standard,28549.43,0.00,0.00,0.00,5,24
2026-04-01,CUST-0083,gpu_accelerated,0.00,1102.23,0.00,0.00,10,46
2026-04-01,CUST-0083,object_storage,0.00,0.00,161.13,0.00,7,43
2026-04-01,CUST-0083,network_egress,0.00,0.00,0.00,167.01,6,35
2026-05-01,CUST-0083,compute_standard,25703.36,0.00,0.00,0.00,9,40
2026-05-01,CUST-0083,gpu_accelerated,0.00,721.66,0.00,0.00,10,36
2026-05-01,CUST-0083,object_storage,0.00,0.00,175.67,0.00,3,42
2026-05-01,CUST-0083,network_egress,0.00,0.00,0.00,162.72,7,49
2024-02-01,CUST-0084,compute_standard,6566.32,0.00,0.00,0.00,6,55
2024-02-01,CUST-0084,gpu_a100,0.00,494.52,0.00,0.00,10,62
2024-02-01,CUST-0084,object_storage,0.00,0.00,64.17,0.00,11,37
2024-02-01,CUST-0084,network_egress,0.00,0.00,0.00,54.14,7,50
2024-03-01,CUST-0084,compute_standard,7745.95,0.00,0.00,0.00,6,39
2024-03-01,CUST-0084,gpu_a100,0.00,438.24,0.00,0.00,7,41
2024-03-01,CUST-0084,object_storage,0.00,0.00,64.42,0.00,5,47
2024-03-01,CUST-0084,network_egress,0.00,0.00,0.00,66.90,6,61
2024-04-01,CUST-0084,compute_standard,9066.12,0.00,0.00,0.00,4,62
2024-04-01,CUST-0084,gpu_a100,0.00,437.62,0.00,0.00,7,45
2024-04-01,CUST-0084,object_storage,0.00,0.00,69.74,0.00,6,57
2024-04-01,CUST-0084,network_egress,0.00,0.00,0.00,45.07,5,36
2024-05-01,CUST-0084,compute_standard,9444.69,0.00,0.00,0.00,6,23
2024-05-01,CUST-0084,gpu_a100,0.00,518.98,0.00,0.00,2,53
2024-05-01,CUST-0084,object_storage,0.00,0.00,61.33,0.00,5,35
2024-05-01,CUST-0084,network_egress,0.00,0.00,0.00,51.72,8,47
2024-06-01,CUST-0084,compute_standard,8739.65,0.00,0.00,0.00,6,44
2024-06-01,CUST-0084,gpu_a100,0.00,575.44,0.00,0.00,8,37
2024-06-01,CUST-0084,object_storage,0.00,0.00,69.18,0.00,8,39
2024-06-01,CUST-0084,network_egress,0.00,0.00,0.00,59.29,2,35
2024-07-01,CUST-0084,compute_standard,10538.28,0.00,0.00,0.00,9,46
2024-07-01,CUST-0084,gpu_a100,0.00,731.45,0.00,0.00,8,30
2024-07-01,CUST-0084,object_storage,0.00,0.00,60.92,0.00,7,51
2024-07-01,CUST-0084,network_egress,0.00,0.00,0.00,68.40,9,51
2024-08-01,CUST-0084,compute_standard,9087.18,0.00,0.00,0.00,7,54
2024-08-01,CUST-0084,gpu_a100,0.00,550.63,0.00,0.00,6,41
2024-08-01,CUST-0084,object_storage,0.00,0.00,68.73,0.00,9,39
2024-08-01,CUST-0084,network_egress,0.00,0.00,0.00,57.96,6,56
2024-09-01,CUST-0084,compute_standard,7525.63,0.00,0.00,0.00,7,28
2024-09-01,CUST-0084,gpu_a100,0.00,672.40,0.00,0.00,6,45
2024-09-01,CUST-0084,object_storage,0.00,0.00,71.22,0.00,2,49
2024-09-01,CUST-0084,network_egress,0.00,0.00,0.00,54.10,7,47
2024-10-01,CUST-0084,compute_standard,10476.14,0.00,0.00,0.00,4,28
2024-10-01,CUST-0084,gpu_a100,0.00,705.30,0.00,0.00,7,47
2024-10-01,CUST-0084,object_storage,0.00,0.00,62.72,0.00,8,30
2024-10-01,CUST-0084,network_egress,0.00,0.00,0.00,66.04,7,48
2024-11-01,CUST-0084,compute_standard,11735.48,0.00,0.00,0.00,2,43
2024-11-01,CUST-0084,gpu_a100,0.00,554.17,0.00,0.00,7,43
2024-11-01,CUST-0084,object_storage,0.00,0.00,66.91,0.00,8,38
2024-11-01,CUST-0084,network_egress,0.00,0.00,0.00,56.34,8,51
2024-12-01,CUST-0084,compute_standard,10791.73,0.00,0.00,0.00,8,48
2024-12-01,CUST-0084,gpu_a100,0.00,595.70,0.00,0.00,5,50
2024-12-01,CUST-0084,object_storage,0.00,0.00,75.30,0.00,8,39
2024-12-01,CUST-0084,network_egress,0.00,0.00,0.00,73.49,8,36
2025-01-01,CUST-0084,compute_standard,10496.27,0.00,0.00,0.00,8,40
2025-01-01,CUST-0084,gpu_a100,0.00,440.12,0.00,0.00,4,42
2025-01-01,CUST-0084,object_storage,0.00,0.00,70.74,0.00,4,56
2025-01-01,CUST-0084,network_egress,0.00,0.00,0.00,70.46,11,38
2025-02-01,CUST-0084,compute_standard,8521.37,0.00,0.00,0.00,6,35
2025-02-01,CUST-0084,gpu_a100,0.00,668.92,0.00,0.00,4,31
2025-02-01,CUST-0084,object_storage,0.00,0.00,69.24,0.00,8,32
2025-02-01,CUST-0084,network_egress,0.00,0.00,0.00,55.55,7,35
2025-03-01,CUST-0084,compute_standard,10169.25,0.00,0.00,0.00,5,37
2025-03-01,CUST-0084,gpu_a100,0.00,664.38,0.00,0.00,4,56
2025-03-01,CUST-0084,object_storage,0.00,0.00,69.40,0.00,7,53
2025-03-01,CUST-0084,network_egress,0.00,0.00,0.00,62.92,6,31
2025-04-01,CUST-0084,compute_standard,8631.12,0.00,0.00,0.00,4,47
2025-04-01,CUST-0084,gpu_a100,0.00,426.65,0.00,0.00,6,51
2025-04-01,CUST-0084,object_storage,0.00,0.00,77.05,0.00,7,51
2025-04-01,CUST-0084,network_egress,0.00,0.00,0.00,53.74,5,40
2025-05-01,CUST-0084,compute_standard,8453.66,0.00,0.00,0.00,7,39
2025-05-01,CUST-0084,gpu_a100,0.00,784.12,0.00,0.00,7,48
2025-05-01,CUST-0084,object_storage,0.00,0.00,70.71,0.00,7,46
2025-05-01,CUST-0084,network_egress,0.00,0.00,0.00,58.89,7,60
2025-06-01,CUST-0084,compute_standard,10643.79,0.00,0.00,0.00,8,56
2025-06-01,CUST-0084,gpu_a100,0.00,848.59,0.00,0.00,8,59
2025-06-01,CUST-0084,object_storage,0.00,0.00,71.56,0.00,8,39
2025-06-01,CUST-0084,network_egress,0.00,0.00,0.00,67.95,5,45
2025-07-01,CUST-0084,compute_standard,9729.63,0.00,0.00,0.00,7,49
2025-07-01,CUST-0084,gpu_a100,0.00,660.69,0.00,0.00,9,40
2025-07-01,CUST-0084,object_storage,0.00,0.00,79.77,0.00,8,52
2025-07-01,CUST-0084,network_egress,0.00,0.00,0.00,74.14,5,49
2025-08-01,CUST-0084,compute_standard,8821.04,0.00,0.00,0.00,8,31
2025-08-01,CUST-0084,gpu_a100,0.00,528.95,0.00,0.00,6,54
2025-08-01,CUST-0084,object_storage,0.00,0.00,79.04,0.00,8,61
2025-08-01,CUST-0084,network_egress,0.00,0.00,0.00,75.60,7,39
2025-09-01,CUST-0084,compute_standard,10378.86,0.00,0.00,0.00,6,25
2025-09-01,CUST-0084,gpu_a100,0.00,515.00,0.00,0.00,6,40
2025-09-01,CUST-0084,object_storage,0.00,0.00,78.17,0.00,6,47
2025-09-01,CUST-0084,network_egress,0.00,0.00,0.00,61.35,7,28
2025-10-01,CUST-0084,compute_standard,12469.54,0.00,0.00,0.00,7,35
2025-10-01,CUST-0084,gpu_accelerated,0.00,500.31,0.00,0.00,9,37
2025-10-01,CUST-0084,object_storage,0.00,0.00,80.28,0.00,5,42
2025-10-01,CUST-0084,network_egress,0.00,0.00,0.00,77.91,8,39
2025-11-01,CUST-0084,compute_standard,10118.34,0.00,0.00,0.00,7,71
2025-11-01,CUST-0084,gpu_accelerated,0.00,458.83,0.00,0.00,6,35
2025-11-01,CUST-0084,object_storage,0.00,0.00,78.27,0.00,9,49
2025-11-01,CUST-0084,network_egress,0.00,0.00,0.00,84.60,7,37
2025-12-01,CUST-0084,compute_standard,11872.61,0.00,0.00,0.00,8,33
2025-12-01,CUST-0084,gpu_accelerated,0.00,788.27,0.00,0.00,6,39
2025-12-01,CUST-0084,object_storage,0.00,0.00,81.86,0.00,4,25
2025-12-01,CUST-0084,network_egress,0.00,0.00,0.00,89.12,9,55
2026-01-01,CUST-0084,compute_standard,10781.26,0.00,0.00,0.00,11,35
2026-01-01,CUST-0084,gpu_accelerated,0.00,910.07,0.00,0.00,8,45
2026-01-01,CUST-0084,object_storage,0.00,0.00,83.01,0.00,8,41
2026-01-01,CUST-0084,network_egress,0.00,0.00,0.00,77.63,9,44
2026-02-01,CUST-0084,compute_standard,10933.44,0.00,0.00,0.00,6,44
2026-02-01,CUST-0084,gpu_accelerated,0.00,688.74,0.00,0.00,7,27
2026-02-01,CUST-0084,object_storage,0.00,0.00,72.89,0.00,8,51
2026-02-01,CUST-0084,network_egress,0.00,0.00,0.00,89.35,8,67
2026-03-01,CUST-0084,compute_standard,9876.56,0.00,0.00,0.00,8,58
2026-03-01,CUST-0084,gpu_accelerated,0.00,683.54,0.00,0.00,7,53
2026-03-01,CUST-0084,object_storage,0.00,0.00,70.43,0.00,10,38
2026-03-01,CUST-0084,network_egress,0.00,0.00,0.00,78.28,7,49
2026-04-01,CUST-0084,compute_standard,12740.90,0.00,0.00,0.00,8,45
2026-04-01,CUST-0084,gpu_accelerated,0.00,840.66,0.00,0.00,8,24
2026-04-01,CUST-0084,object_storage,0.00,0.00,71.23,0.00,8,30
2026-04-01,CUST-0084,network_egress,0.00,0.00,0.00,96.20,6,50
2026-05-01,CUST-0084,compute_standard,13819.47,0.00,0.00,0.00,10,44
2026-05-01,CUST-0084,gpu_accelerated,0.00,749.98,0.00,0.00,7,34
2026-05-01,CUST-0084,object_storage,0.00,0.00,79.34,0.00,5,42
2026-05-01,CUST-0084,network_egress,0.00,0.00,0.00,77.33,7,40
2024-01-01,CUST-0085,compute_standard,5524.45,0.00,0.00,0.00,8,37
2024-01-01,CUST-0085,gpu_a100,0.00,201.05,0.00,0.00,10,55
2024-01-01,CUST-0085,object_storage,0.00,0.00,105.78,0.00,9,50
2024-01-01,CUST-0085,network_egress,0.00,0.00,0.00,66.22,6,45
2024-02-01,CUST-0085,compute_standard,5709.14,0.00,0.00,0.00,6,57
2024-02-01,CUST-0085,gpu_a100,0.00,272.53,0.00,0.00,6,44
2024-02-01,CUST-0085,object_storage,0.00,0.00,101.19,0.00,5,43
2024-02-01,CUST-0085,network_egress,0.00,0.00,0.00,75.93,5,41
2024-03-01,CUST-0085,compute_standard,6676.72,0.00,0.00,0.00,3,40
2024-03-01,CUST-0085,gpu_a100,0.00,204.26,0.00,0.00,8,36
2024-03-01,CUST-0085,object_storage,0.00,0.00,96.03,0.00,7,38
2024-03-01,CUST-0085,network_egress,0.00,0.00,0.00,70.87,6,38
2024-04-01,CUST-0085,compute_standard,8139.69,0.00,0.00,0.00,8,35
2024-04-01,CUST-0085,gpu_a100,0.00,187.20,0.00,0.00,7,36
2024-04-01,CUST-0085,object_storage,0.00,0.00,106.99,0.00,9,44
2024-04-01,CUST-0085,network_egress,0.00,0.00,0.00,85.34,6,53
2024-05-01,CUST-0085,compute_standard,8295.05,0.00,0.00,0.00,6,39
2024-05-01,CUST-0085,gpu_a100,0.00,185.97,0.00,0.00,9,36
2024-05-01,CUST-0085,object_storage,0.00,0.00,105.36,0.00,6,45
2024-05-01,CUST-0085,network_egress,0.00,0.00,0.00,58.34,4,43
2024-06-01,CUST-0085,compute_standard,9598.98,0.00,0.00,0.00,6,58
2024-06-01,CUST-0085,gpu_a100,0.00,225.07,0.00,0.00,9,42
2024-06-01,CUST-0085,object_storage,0.00,0.00,115.14,0.00,7,38
2024-06-01,CUST-0085,network_egress,0.00,0.00,0.00,83.93,7,36
2024-07-01,CUST-0085,compute_standard,9945.94,0.00,0.00,0.00,8,39
2024-07-01,CUST-0085,gpu_a100,0.00,288.36,0.00,0.00,6,54
2024-07-01,CUST-0085,object_storage,0.00,0.00,116.56,0.00,9,49
2024-07-01,CUST-0085,network_egress,0.00,0.00,0.00,86.63,7,48
2024-08-01,CUST-0085,compute_standard,7421.06,0.00,0.00,0.00,3,45
2024-08-01,CUST-0085,gpu_a100,0.00,193.27,0.00,0.00,7,38
2024-08-01,CUST-0085,object_storage,0.00,0.00,106.92,0.00,5,42
2024-08-01,CUST-0085,network_egress,0.00,0.00,0.00,85.30,4,41
2024-09-01,CUST-0085,compute_standard,10175.47,0.00,0.00,0.00,7,52
2024-09-01,CUST-0085,gpu_a100,0.00,312.64,0.00,0.00,4,38
2024-09-01,CUST-0085,object_storage,0.00,0.00,108.98,0.00,8,31
2024-09-01,CUST-0085,network_egress,0.00,0.00,0.00,81.67,10,43
2024-10-01,CUST-0085,compute_standard,10679.59,0.00,0.00,0.00,7,43
2024-10-01,CUST-0085,gpu_a100,0.00,277.54,0.00,0.00,5,41
2024-10-01,CUST-0085,object_storage,0.00,0.00,122.40,0.00,5,49
2024-10-01,CUST-0085,network_egress,0.00,0.00,0.00,101.59,7,42
2024-11-01,CUST-0085,compute_standard,10479.87,0.00,0.00,0.00,8,40
2024-11-01,CUST-0085,gpu_a100,0.00,281.89,0.00,0.00,6,27
2024-11-01,CUST-0085,object_storage,0.00,0.00,126.41,0.00,7,35
2024-11-01,CUST-0085,network_egress,0.00,0.00,0.00,71.88,8,50
2024-12-01,CUST-0085,compute_standard,9798.67,0.00,0.00,0.00,8,56
2024-12-01,CUST-0085,gpu_a100,0.00,398.12,0.00,0.00,5,46
2024-12-01,CUST-0085,object_storage,0.00,0.00,136.15,0.00,7,59
2024-12-01,CUST-0085,network_egress,0.00,0.00,0.00,108.60,9,38
2025-01-01,CUST-0085,compute_standard,10990.02,0.00,0.00,0.00,9,35
2025-01-01,CUST-0085,gpu_a100,0.00,438.56,0.00,0.00,6,54
2025-01-01,CUST-0085,object_storage,0.00,0.00,139.97,0.00,5,65
2025-01-01,CUST-0085,network_egress,0.00,0.00,0.00,83.27,8,32
2025-02-01,CUST-0085,compute_standard,11940.89,0.00,0.00,0.00,4,35
2025-02-01,CUST-0085,gpu_a100,0.00,445.01,0.00,0.00,8,46
2025-02-01,CUST-0085,object_storage,0.00,0.00,119.20,0.00,6,35
2025-02-01,CUST-0085,network_egress,0.00,0.00,0.00,116.46,9,59
2025-03-01,CUST-0085,compute_standard,11275.90,0.00,0.00,0.00,8,38
2025-03-01,CUST-0085,gpu_a100,0.00,458.94,0.00,0.00,6,50
2025-03-01,CUST-0085,object_storage,0.00,0.00,146.71,0.00,6,34
2025-03-01,CUST-0085,network_egress,0.00,0.00,0.00,86.43,8,47
2025-04-01,CUST-0085,compute_standard,13152.47,0.00,0.00,0.00,6,54
2025-04-01,CUST-0085,gpu_a100,0.00,277.64,0.00,0.00,5,49
2025-04-01,CUST-0085,object_storage,0.00,0.00,146.33,0.00,8,44
2025-04-01,CUST-0085,network_egress,0.00,0.00,0.00,102.68,11,26
2025-05-01,CUST-0085,compute_standard,14891.86,0.00,0.00,0.00,3,55
2025-05-01,CUST-0085,gpu_a100,0.00,241.20,0.00,0.00,8,39
2025-05-01,CUST-0085,object_storage,0.00,0.00,141.14,0.00,6,41
2025-05-01,CUST-0085,network_egress,0.00,0.00,0.00,118.46,5,47
2025-06-01,CUST-0085,compute_standard,11341.45,0.00,0.00,0.00,12,53
2025-06-01,CUST-0085,gpu_a100,0.00,412.09,0.00,0.00,5,44
2025-06-01,CUST-0085,object_storage,0.00,0.00,144.74,0.00,7,51
